id,name,latitude,longitude,country_code
n4345161389,عيادة نعوم مريق,33.789049,3.138855,DZ
n4348076689,Polyclinique At wasif,36.519352,4.202684,DZ
n4349595889,Hopital Selmane,35.690791,4.769902,DZ
n4358196592,EPH,35.918233,4.378308,DZ
n4361681691,المؤسسة العمومية الاستشفائية هواري بومدين,36.131672,7.533409,DZ
n4362065292,المستشفى القديم,36.132408,7.530187,DZ
n4367896223,Emergency Health Centre,35.221998,4.279778,DZ
n4368955096,policlinique Diar Zarga,36.287151,7.971397,DZ
n4381268895,قاعة العلاج . حاسي الفحل,31.605291,3.677344,DZ
n4413691091,المركز الصحي الجواري 5 جويلية,36.072328,4.744471,DZ
n4416216189,عيادة محند امقران,36.767786,3.001656,DZ
n4421589589,ق ع حي الاستقلال,33.474277,6.788887,DZ
n4424843791,clinque lambarkia,35.544382,6.187364,DZ
n4425268489,العيادة المتعددة الخدمات رزيق يونس,34.858816,5.741392,DZ
n4425385889,Emergency Health Centre,34.755192,5.906293,DZ
n4434172190,مركز علاج,35.636284,-0.673847,DZ
n4436913190,عيادة رمزي صايم,35.79079,7.401027,DZ
n4438961191,المؤسسة الصحة العامة حجاج,36.095877,0.325087,DZ
n4443787895,العقيد عثمان,35.740838,-0.758607,DZ
n4444752591,عيادة بلفرحات,35.369677,1.318805,DZ
n4452220122,Hopital,36.605581,2.188406,DZ
n4457173612,Hôpital Neurologie cherchell,36.59676,2.175223,DZ
n4457730290,العربي سلامي,36.272226,5.127404,DZ
n4459613891,صيدلية بوجاهم,36.370418,7.529848,DZ
n4470467851,Hôpital orthopédique,36.669447,4.767474,DZ
n4477469493,Salle De Soins,32.823443,3.747204,DZ
n4477484992,Nouveau Centre de santé (non encore achevé),36.257556,4.037025,DZ
n4490692289,Emergency Health Centre,36.259968,1.954616,DZ
n4498172790,مستوصف تالة تقانة,36.797851,4.296911,DZ
n4509535114,Emergency Health Centre,35.449843,7.123858,DZ
n4510066291,العيادة المتعددة الخدمات,35.438902,5.560441,DZ
n4510162129,Entree des Urgence,36.316047,7.161381,DZ
n4511828192,Service de radiologie,35.483266,6.626289,DZ
n4512622791,Hôpital de Bormadia,35.706284,0.574315,DZ
n4514207089,C.R.M.T ASL,28.039151,9.573802,DZ
n4515441798,Polyclinique,35.886336,2.7521,DZ
n4518524370,المؤسسة العمومية للصحة الجوارية,34.183742,4.453181,DZ
n4527169390,Emergency Health Centre,36.578636,3.008886,DZ
n4528433389,مركز صحي,35.753824,0.5767,DZ
n4534923292,Polyclinique,35.758489,5.214796,DZ
n4537153090,Hopital Torki Noredine,35.416416,1.471924,DZ
n4538618189,Hôpital Djilali Bounâama,36.667886,2.940747,DZ
n4549356194,Urgences,35.733067,0.550956,DZ
n4551038489,Emergency Health Centre,30.128227,-2.168433,DZ
n4564108991,Grande porte de l'hôpital sebiane,35.69508,-0.64232,DZ
n4565427693,Emergency Health Centre,36.858477,7.293488,DZ
n4566011405,PSP Kerkera,36.929647,6.588945,DZ
n4570347191,Centre de santé Souk El Tenine,35.227219,-1.505725,DZ
n4573210106,عيادة متعددة الخدمات أيث شبانة,36.468953,4.867268,DZ
n4574632890,Emergency Health Centre,35.256524,1.23675,DZ
n4575735295,مستشفى ابن رشد,36.910736,7.746547,DZ
n4577311790,Polyclinique de Hraoua,36.774987,3.304298,DZ
n4581255978,نادية بوجناح,36.788031,3.020295,DZ
n4589465399,بوصيدة كسال,35.902331,4.889138,DZ
n4605161197,Emergency Health Centre,34.596905,5.102361,DZ
n4617339161,المؤسسة الاستشفائية المتخصصة عبد الله نواورية البوني أمراض النساء والتوليد جراحة الأطفال جراحة التوليد,36.856289,7.737211,DZ
n4622328692,Maternité,35.924846,0.096247,DZ
n4630157585,مستشفى الأمراض العقلية,34.949896,5.984274,DZ
n4637364689,Centre d'imagerie médicale mahmoudi,36.700881,4.039308,DZ
n4641832090,Hôpital Kouinine;مستشفى كوينين,33.40367,6.826019,DZ
n4642269682,Emergency Health Centre,36.30339,6.010772,DZ
n4649231191,رلاينس الجزائر مندس,35.656051,0.865413,DZ
n4652629001,مستشفى الرقيبة,33.563801,6.715178,DZ
n4661347691,Emergency Health Centre,35.874285,2.027753,DZ
n4681663993,EPSP Tinzaouatine;المؤسسة العمومية للصحة الجوارية تين ظواتين,19.954905,2.964026,DZ
n4682578289,Emergency Health Centre,35.5614,6.172969,DZ
n4691872095,المؤسسة العمومية للصحة الجوارية - سيدي ساعد,36.275231,1.678146,DZ
n4701121990,bloc opératoire,36.839101,6.640814,DZ
n4707259891,Hôpital de Bab El Assa,34.960846,-2.030707,DZ
n4707287392,مستشفى الدويس,34.36959,2.702532,DZ
n4722460515,مركز تصفية الدم,35.45599,2.904879,DZ
n4728650389,المؤسسة الإستشفائية المتخصصة في طب النساء و التوليد,34.849738,5.741997,DZ
n4729394391,Emergency Health Centre,36.263088,3.036569,DZ
n4737083723,عروة,36.741079,3.039529,DZ
n4746117326,Hopital Sidi Aïd,35.355103,-0.972948,DZ
n4753760034,Emergency Health Centre,33.331399,6.887693,DZ
n4759754328,عيادة مشرع الصفاء,35.382417,1.057783,DZ
n4767475021,قاعة العلاج الطاحونتين,36.811365,3.029502,DZ
n4777640227,المركز الطبي البيداغوجي,35.459066,2.892693,DZ
n4784838621,المركز الصحي شيمينو,36.19152,5.42083,DZ
n4787179057,المستشفى القديم,34.396071,4.997713,DZ
n4794767523,Centre d'expertise Médicale (CNEMPN),36.71939,3.059953,DZ
n4804307802,استعجالات طبية طواهرية,33.331912,6.88645,DZ
n4819712921,Emergency Health Centre,36.916497,3.89555,DZ
n4822390322,Polyclinique Bouchnafa مصحة بوشنافة,36.7564,3.062911,DZ
n4826105422,عميرة عكوش,33.750164,2.998875,DZ
n4840425307,مركز للصحة الجوارية,34.839794,4.172158,DZ
n4860482621,الاستعجالات الطبية,35.454757,2.905222,DZ
n4864353325,Emergency Health Centre,33.510694,2.108302,DZ
n4875849221,مستشفى متعدد الخدمات,36.120863,4.373807,DZ
n4875896421,قاعة الاستعجالات,35.379978,5.898313,DZ
n4894508221,الاستعجالات الطبية الجراحية,35.454924,2.905575,DZ
n4894512108,Pédiatre,35.455923,2.905149,DZ
n4895713321,Emergency Health Centre,35.210185,5.464351,DZ
n4943050527,Emergency Health Centre,35.238303,-0.23287,DZ
n4958994623,المؤسسة العمومية للصحة الجوارية العنصر,35.68612,-0.866267,DZ
n4965021526,مستوصف طبي,35.217335,6.545039,DZ
n4987948623,Polyclinique sidi chaib,34.592744,-0.550774,DZ
n4995347122,Emergency Health Centre,36.00044,3.754126,DZ
n5010389321,المؤسسة العمومية الاستشفائية لحي القدس,34.173373,3.502667,DZ
n5025342425,مؤسسة الإستشفائية مهر محي الدين,35.402493,0.136777,DZ
n5039751720,Centre d'analyses médicales,36.755112,3.03518,DZ
n5052821921,عيادة صحية,33.468685,6.881754,DZ
n5072569522,مركز صحي للحماية المدنية,35.689967,-0.625442,DZ
n5098331621,المصحة الكوبية الجزائرية لقرح القدم,36.735031,3.057463,DZ
n5107037124,Emergency Health Centre,36.133272,2.928864,DZ
n5108596326,Emergency Health Centre,36.520989,6.329001,DZ
n5110103322,Emergency Health Centre,36.833819,7.460336,DZ
n5126131429,حيسونة طب الأعصاب,34.670419,3.254426,DZ
n5126658922,Emergency Health Centre,34.850028,5.719189,DZ
n5133147524,دكتورة غلاتي أ,36.72512,3.052754,DZ
n5154286706,Emergency Health Centre,36.683377,4.007517,DZ
n5171942129,Emergency Health Centre,35.945988,4.684669,DZ
n5172899121,Hôpital bouteldja,36.78912,8.195468,DZ
n5182009624,طبيب عام,35.188684,4.155891,DZ
n5246387407,Emergency Health Centre,36.182855,6.386375,DZ
n5277195122,مصلحة الاشعة,35.454832,2.905252,DZ
n5299443501,Hôpital Docteur Benzarjeb,35.288632,-1.128736,DZ
n5331679196,Centre de santé,35.295464,-1.140731,DZ
n5332970221,Emergency Health Centre,36.576562,3.601701,DZ
n5334697192,Emergency Health Centre,35.372715,0.490091,DZ
n5338666421,Emergency Health Centre,36.37353,6.618309,DZ
n5347052530,عيادة الأمير,35.801414,7.392083,DZ
n5348983622,القطاع الصحي سيدي سليمان,35.190781,4.156115,DZ
n5353925922,Emergency Health Centre,33.798267,2.301567,DZ
n5371044571,عيادة الامل,35.795908,7.382629,DZ
n5417590700,Hôpital Psychiatrique,36.815655,5.765134,DZ
n5473517521,مصحة مصطفى نقاش,36.740403,3.064753,DZ
n5477990321,مستشفى سوقر قرميط ناصر,35.18651,1.491342,DZ
n5493365859,Emergency Health Centre,36.767402,3.053517,DZ
n5548655822,مخبر التحاليل الطبية,36.736469,3.285904,DZ
n5591921821,Oued achalal,36.758808,5.081757,DZ
n5614257524,مستوصف,36.629262,2.918031,DZ
n5615035825,"المؤسسة العمومية للصحة الجوارية""سايج يحي""",34.787344,-0.571959,DZ
n5689543821,المؤسسة العمومية الاستشفائية برقان,26.721624,0.169668,DZ
n5732235352,Hôpital d'El Atteuf,32.480432,3.744245,DZ
n5765259135,Clinique de Bir morad rais,36.734889,3.034632,DZ
n5808660055,المركز الصحي المنكوبين,36.163683,5.694079,DZ
n5818469853,مستشفى ابن سينا,36.904244,7.766738,DZ
n5832777386,محمد الصادق بن يحي,35.526711,6.202226,DZ
n5889185885,Emergency Health Centre,36.374147,6.625348,DZ
n5913754485,عيادة متعددة الخدمات الصحية محفوظي العمري,36.130467,5.079539,DZ
n5928841313,urgence médicale,35.078487,-1.223057,DZ
n5962131387,مركز الصحة,35.191896,-0.35876,DZ
n6001298368,dispensaire,36.843229,3.98773,DZ
n6052911586,الحكيمة بوعروج,36.448296,6.264832,DZ
n6130844701,Maternité,36.537217,3.953884,DZ
n6130844895,Adhkhchim,36.5036,3.917531,DZ
n6187423686,Centre médical Boudjemâa Moghni,36.740375,3.098528,DZ
n6189288087,Epsp gynécologue pédiatrie,36.767983,3.031899,DZ
n6246886823,Emergency Health Centre,36.892376,4.126497,DZ
n6249875562,cabinet CARDIOLOGUE DR BELKHIR,36.228439,3.306449,DZ
n6249915362,قاعة علاج,36.235567,3.64688,DZ
n6295377085,Emergency Health Centre,35.67041,8.013046,DZ
n6303025150,طبيبة عامة دحماني,36.234513,3.648724,DZ
n6454369090,Dr LOUAHCHI Gynecologue,36.917622,3.89415,DZ
n6655121204,Hôpital Souk El Tenine مستشفى سوق الاثنين,36.628824,5.339233,DZ
n6716444987,Polyclinique,35.957425,3.848768,DZ
n6719106688,مشفى,36.117762,5.968741,DZ
n6737692086,عيادة الحكيم فراجي,21.330706,0.949147,DZ
n6784641748,Emergency Health Centre,36.661616,2.879977,DZ
n6801392586,مركز تحقين الدم,36.712697,4.038115,DZ
n6852736985,مصحة نابتي,36.175979,5.407536,DZ
n6940002915,Emergency Health Centre,33.579153,5.992713,DZ
n6954436790,Emergency Health Centre,35.194545,-0.636344,DZ
n6965905185,العيادة المتعددة الخدمات غليزان,35.732177,0.560455,DZ
n7044729185,Emergency Health Centre,36.70662,7.850832,DZ
n7048020985,طبيبة بريكسي,34.847934,-1.740304,DZ
n7122917994,المجمع الصحي بن باديس,34.848945,5.705573,DZ
n7170205986,Emergency Health Centre,36.9054,6.550915,DZ
n7178708786,عيادة خارجية مستشفى الرابوني,27.482027,-8.081546,DZ
n7346123785,عين سرار,34.689852,3.259763,DZ
n7348703434,Les Urgences (Nouvelles),31.961978,5.331196,DZ
n7348703435,Les Urgences (Ancienne),31.962843,5.332191,DZ
n7390914086,مستشفى دائرة التفاريتي,27.492691,-7.841346,DZ
n7428813590,"ذوي الاحتياجات الخاصة ""كاسترو""",27.492919,-7.825744,DZ
n7428951990,مستشفى دائرة أمهيريز,27.488715,-7.845872,DZ
n7530030185,المؤسسة الاستشفائية للصحة الجوارية (ليشانة),34.729566,5.437182,DZ
n7577448985,خلف منير,33.368114,6.850159,DZ
n7618827585,مستشفى عمامرة الحبيب,35.460862,0.694196,DZ
n7625957571,Clinique Ali Chérif Ahmed,31.629321,-2.206353,DZ
n7638176189,طبيب الأسنان,36.290731,3.673896,DZ
n7679434828,طبيب أسنان الحكيمة بلبصير. ن,35.711027,4.538192,DZ
n7700371985,العيادة المتعددة الخدمات الجديدة,36.367085,7.521216,DZ
n7817989485,De police,35.189878,-0.644402,DZ
n7861591888,قاعة علاج,34.886496,-0.550505,DZ
n7887745588,Emergency Health Centre,34.499361,-0.807827,DZ
n7887746186,Emergency Health Centre,34.495198,-0.826712,DZ
n7887746187,عيادة شيالي,35.188359,-0.630731,DZ
n7890433148,مركز الاصيل الاكاديمي العالمي,35.547735,6.17168,DZ
n8307102387,TAKLINIKT LEFLAY,36.611892,4.670149,DZ
n8385169673,gherbi,34.850134,5.736153,DZ
n8390829217,Hôpital Mixte Tati-Argali المستشفى المختلط تاتي ارغالي,21.326616,0.965942,DZ
n8392889917,Emergency Health Centre,34.18007,7.313584,DZ
n8432133217,قاعة علاج الحويطة,33.646537,2.449194,DZ
n8602201718,Emergency Health Centre,36.643171,3.319643,DZ
n8692791117,مستشفى الأمومة والطفولة,35.347662,1.343074,DZ
n8702157318,Emergency Health Centre,34.777942,-0.447977,DZ
n8776855671,Cabinet médical général Dr. Boulfous,36.496676,6.059463,DZ
n8873173032,Sanatorium Lalla Setti مستشفى لالا ستي,34.863915,-1.303004,DZ
n9917077293,قاعة العلاج الشهيد غشام أحمد,35.476914,6.260113,DZ
n9919775398,Centre du sang de Tipaza,36.587359,2.438819,DZ
n9927722618,مستشفى هواري بومدين,36.131957,7.533835,DZ
n9985600118,13 - hospital,35.954588,0.097846,DZ
n10113736560,clinic zohor عيادة زهور,36.701632,3.025097,DZ
n10242606009,El Hamma,36.744322,3.075882,DZ
n10295661909,شوبان توفيق,33.673487,1.013629,DZ
n10564950209,Emergency Health Centre,36.766505,3.235032,DZ
n10900946705,Emergency Health Centre,36.719008,3.064954,DZ
n10928011106,Ex-Centre des insuffisants respiratoires مستشفى الأمراض التنفسية والصدرية,36.345816,2.246444,DZ
n10963595856,Rajesh Deshmukh Consultant Eye Surgeon,34.923043,-1.33264,DZ
n11049082924,Sameh Mezher Ophtalmologie,34.665192,3.251733,DZ
n11278964169,مستشفى العقيد احمد بن شريف لمرضى السرطان,34.696516,3.273903,DZ
n11314407770,عيادة متعددة الخدمات الوئام,34.676068,3.276508,DZ
n11394127169,قاعة علاج,36.680812,2.771281,DZ
n11405405969,قاعة علاج,34.911226,-1.036325,DZ
n11483939469,Emergency Health Centre,36.483742,2.795023,DZ
n11483947169,Emergency Health Centre,36.48388,2.794997,DZ
n11635817579,Centre de soins Azouza,36.656844,3.733011,DZ
n11728736969,مستشفى عموشة,36.37605,5.411267,DZ
n11860836308,pharmacier,35.792361,7.392763,DZ
n11883160558,Emergency Health Centre,36.068788,4.781624,DZ
n11942981566,Hôpital Ali Aït Idir,36.787403,3.058418,DZ
n12103974875,Emergency Health Centre,31.958448,5.398548,DZ
n12103979598,العيادة متعددة الخدمات,31.959296,5.386781,DZ
n12312754491,Emergency Health Centre,36.773021,3.245227,DZ
n12439063344,Dr BEKKOUCHE Dentiste,36.391359,6.128394,DZ
n12803144478,Dispensaire Issers,36.721006,3.664201,DZ
n12942726106,projet centre des autistes,35.549582,6.170993,DZ
n13015292526,Polyclinic Dine Djelloul,34.800268,1.132407,DZ
n13037150162,مركز تصفية الدم,34.296382,1.949483,DZ
n13037150165,المؤسسة العمومية للصحة الجوارية قلتة سيدي سعد,34.296763,1.94929,DZ
n13040019631,polyclinique,35.055802,0.885517,DZ
n13043823128,مركز صحي,34.754748,0.982313,DZ
n13057214058,مستشفى محمد بوضياف,35.433293,1.768716,DZ
n13057792339,Epsp ain dzarit - عيادة صحية,35.354371,1.668803,DZ
n13149137101,Clinique du Val عيادة الوادي,36.758306,3.02538,DZ
n13337090629,Etablissement Hospitalier Privé Hasnaoui,35.179132,-0.631694,DZ
n13408843502,Polyclinique Belgaid,35.745297,-0.540573,DZ
n13481431818,Hôpital hassi d'Ella مستشفى حاسي دلاعة,33.410724,3.544977,DZ
n13495014970,Centre de soins Khemisti;قاعة العلاج خميستي,35.729479,-0.578115,DZ
n13584854802,عيادة متعددة الخدمات خنيش قويدر,34.145159,3.51326,DZ
n13585195602,عيادة متعددة الخدمات خنيش قويدر,34.145187,3.514085,DZ
n13713262540,Salle de soins Frères SEBAOUI KANTIDJA,36.617879,3.916239,DZ
n13713262541,salle de soins Frères SEBAOUI KANTIDJA,36.617363,3.914587,DZ
n13716260601,Polyclinique,37.006762,6.56374,DZ
n13759022701,مستشفى المجاهد غالم,36.323912,0.677983,DZ
n13997454231,Emergency Health Centre,36.647065,2.996149,DZ
n14064594001,Hospital de zghara,36.806767,3.028079,DZ
w24505936,EHS Sidi Mabrouk - Maternité,36.362916,6.639166,DZ
w26253281,مستشفى الهادي فليسي القطار,36.785157,3.051645,DZ
w26456258,CHU Mohamed Lamine Debaghine,36.794844,3.048818,DZ
w28825181,مستشفى الجامعي نفيسة حمود,36.736166,3.105504,DZ
w28919252,المستشفى الجامعي مصطفى باشا,36.7618,3.053586,DZ
w30350387,Hôpital Salim Zemirli,36.703284,3.123694,DZ
w38224201,المركز الاستشفائي الجامعي بني مسوس,36.779026,2.980967,DZ
w40072354,Hopital Douira,36.667493,2.940411,DZ
w42692294,Hôpital Ben Adjila,33.806076,2.858116,DZ
w43844510,المؤسسات الجزائرية المصغرة,33.801246,2.869067,DZ
w43844515,Hopital Maternité,33.803553,2.873127,DZ
w55035272,EPH Djillali Belkhenchir - El Biar,36.773726,3.040444,DZ
w71816173,EHU USTO - 1 Novembre,35.699324,-0.582774,DZ
w87265858,مستوصف مرسى بن مهيدي,35.081424,-2.201952,DZ
w87771806,Hôpital Maalem Lahcen,35.088542,-1.858832,DZ
